Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Quality
1665531116.3221412,1,1665545353,0,GPS1_Frame,42.33618927001953,-71.08855438232422,38.900001525878906,327940.65625,4689216.5,19,T,4
1665531116.8844144,2,1665545517,0,GPS1_Frame,42.33617401123047,-71.08860778808594,38.70000076293945,327936.09375,4689215.0,19,T,4
1665531117.8580792,3,1665545518,0,GPS1_Frame,42.33617401123047,-71.08860778808594,39.0,327936.4375,4689215.0,19,T,4
1665531118.8707187,4,1665545519,0,GPS1_Frame,42.33617401123047,-71.0886001586914,39.0,327936.875,4689215.0,19,T,4
1665531119.8631227,5,1665545520,0,GPS1_Frame,42.336177825927734,-71.08859252929688,38.79999923706055,327937.34375,4689215.5,19,T,4
1665531120.8704464,6,1665545521,0,GPS1_Frame,42.336181640625,-71.08859252929688,38.79999923706055,327937.84375,4689215.5,19,T,4
1665531121.8555994,7,1665545522,0,GPS1_Frame,42.336181640625,-71.08858489990234,39.0,327938.0,4689216.0,19,T,4
1665531122.8676064,8,1665545523,0,GPS1_Frame,42.336185455322266,-71.08858489990234,39.099998474121094,327938.375,4689216.0,19,T,4
1665531123.857184,9,1665545524,0,GPS1_Frame,42.33618927001953,-71.08857727050781,39.099998474121094,327938.71875,4689216.5,19,T,4
1665531124.8830552,10,1665545525,0,GPS1_Frame,42.3361930847168,-71.08857727050781,39.099998474121094,327939.0,4689217.0,19,T,4
1665531125.865078,11,1665545526,0,GPS1_Frame,42.33619689941406,-71.08856964111328,39.099998474121094,327939.25,4689217.5,19,T,4
1665531126.8797848,12,1665545527,0,GPS1_Frame,42.33619689941406,-71.08856964111328,39.099998474121094,327939.5,4689217.5,19,T,4
1665531127.8486447,13,1665545528,0,GPS1_Frame,42.33620071411133,-71.08856964111328,39.099998474121094,327939.78125,4689218.0,19,T,4
1665531128.879075,14,1665545529,0,GPS1_Frame,42.336204528808594,-71.08856201171875,39.099998474121094,327940.09375,4689218.0,19,T,4
1665531129.8617373,15,1665545530,0,GPS1_Frame,42.336204528808594,-71.08856201171875,39.099998474121094,327940.34375,4689218.5,19,T,4
1665531130.8734136,16,1665545531,0,GPS1_Frame,42.33620834350586,-71.08855438232422,39.099998474121094,327940.59375,4689218.5,19,T,4
1665531131.8540432,17,1665545532,0,GPS1_Frame,42.33620834350586,-71.08855438232422,39.099998474121094,327940.71875,4689219.0,19,T,4
1665531132.874156,18,1665545533,0,GPS1_Frame,42.336212158203125,-71.08855438232422,39.099998474121094,327940.9375,4689219.0,19,T,4
1665531133.8636816,19,1665545534,0,GPS1_Frame,42.33621597290039,-71.08854675292969,39.20000076293945,327941.21875,4689219.5,19,T,4
1665531134.8720965,20,1665545535,0,GPS1_Frame,42.33621597290039,-71.08854675292969,39.20000076293945,327941.40625,4689219.5,19,T,4
1665531135.8459184,21,1665545536,0,GPS1_Frame,42.336219787597656,-71.08854675292969,39.29999923706055,327941.75,4689220.0,19,T,4
1665531136.871522,22,1665545537,0,GPS1_Frame,42.33622360229492,-71.08853912353516,39.29999923706055,327942.25,4689220.5,19,T,4
1665531137.8561804,23,1665545538,0,GPS1_Frame,42.33623123168945,-71.08853149414062,39.29999923706055,327942.625,4689221.0,19,T,4
1665531138.8640554,24,1665545539,0,GPS1_Frame,42.33623504638672,-71.08853149414062,39.400001525878906,327943.0,4689221.5,19,T,4
1665531139.8617454,25,1665545540,0,GPS1_Frame,42.336238861083984,-71.0885238647461,39.5,327943.375,4689222.0,19,T,4
1665531140.8883781,26,1665545541,0,GPS1_Frame,42.336238861083984,-71.0885238647461,39.400001525878906,327943.65625,4689222.0,19,T,4
1665531141.8597572,27,1665545542,0,GPS1_Frame,42.33624267578125,-71.08851623535156,39.29999923706055,327943.90625,4689222.5,19,T,4
1665531142.8787067,28,1665545543,0,GPS1_Frame,42.33624267578125,-71.08851623535156,39.29999923706055,327944.25,4689222.5,19,T,4
1665531143.8671854,29,1665545544,0,GPS1_Frame,42.336246490478516,-71.08850860595703,39.20000076293945,327944.5,4689222.5,19,T,4
1665531144.874425,30,1665545545,0,GPS1_Frame,42.33625030517578,-71.08850860595703,39.29999923706055,327944.6875,4689223.0,19,T,4
1665531145.8410048,31,1665545546,0,GPS1_Frame,42.33625030517578,-71.08850860595703,39.5,327944.875,4689223.5,19,T,4
1665531146.8852494,32,1665545547,0,GPS1_Frame,42.33625411987305,-71.0885009765625,39.599998474121094,327945.15625,4689223.5,19,T,4
1665531147.856462,33,1665545548,0,GPS1_Frame,42.33625793457031,-71.0885009765625,39.599998474121094,327945.3125,4689224.0,19,T,4
1665531148.8793113,34,1665545549,0,GPS1_Frame,42.33625793457031,-71.0885009765625,39.599998474121094,327945.53125,4689224.0,19,T,4
1665531149.865751,35,1665545550,0,GPS1_Frame,42.33625793457031,-71.08849334716797,39.599998474121094,327945.71875,4689224.0,19,T,4
1665531150.879713,36,1665545551,0,GPS1_Frame,42.33626174926758,-71.08849334716797,39.599998474121094,327945.90625,4689224.5,19,T,4
1665531151.8522856,37,1665545552,0,GPS1_Frame,42.33626174926758,-71.08849334716797,39.599998474121094,327946.0625,4689224.5,19,T,4
1665531152.8723683,38,1665545553,0,GPS1_Frame,42.336265563964844,-71.08848571777344,39.70000076293945,327946.34375,4689225.0,19,T,4
1665531153.8668575,39,1665545554,0,GPS1_Frame,42.33626937866211,-71.08848571777344,39.70000076293945,327946.65625,4689225.0,19,T,4
1665531154.868989,40,1665545555,0,GPS1_Frame,42.33626937866211,-71.0884780883789,39.79999923706055,327946.90625,4689225.5,19,T,4
1665531155.8674774,41,1665545556,0,GPS1_Frame,42.336273193359375,-71.0884780883789,39.79999923706055,327947.0625,4689225.5,19,T,4
1665531156.8739812,42,1665545557,0,GPS1_Frame,42.336273193359375,-71.0884780883789,39.79999923706055,327947.28125,4689226.0,19,T,4
1665531157.8694155,43,1665545558,0,GPS1_Frame,42.33627700805664,-71.0884780883789,39.900001525878906,327947.40625,4689226.0,19,T,4
1665531158.8873186,44,1665545559,0,GPS1_Frame,42.33627700805664,-71.08847045898438,40.0,327947.65625,4689226.0,19,T,4
1665531159.868017,45,1665545560,0,GPS1_Frame,42.336280822753906,-71.08847045898438,40.099998474121094,327947.96875,4689226.5,19,T,4
1665531160.8858135,46,1665545561,0,GPS1_Frame,42.33628463745117,-71.08846282958984,40.099998474121094,327948.34375,4689227.0,19,T,4
1665531161.8671093,47,1665545562,0,GPS1_Frame,42.33628845214844,-71.08846282958984,40.0,327948.625,4689227.5,19,T,4
1665531162.8686905,48,1665545563,0,GPS1_Frame,42.3362922668457,-71.08845520019531,40.099998474121094,327948.875,4689227.5,19,T,4
1665531163.8597324,49,1665545564,0,GPS1_Frame,42.3362922668457,-71.08845520019531,40.0,327949.125,4689228.0,19,T,4
1665531164.879081,50,1665545565,0,GPS1_Frame,42.33629608154297,-71.08845520019531,39.900001525878906,327949.40625,4689228.0,19,T,4
1665531165.8633313,51,1665545566,0,GPS1_Frame,42.336299896240234,-71.08844757080078,39.900001525878906,327949.78125,4689228.5,19,T,4
1665531166.8745797,52,1665545567,0,GPS1_Frame,42.336299896240234,-71.08844757080078,39.900001525878906,327950.0625,4689228.5,19,T,4
1665531167.8621533,53,1665545568,0,GPS1_Frame,42.3363037109375,-71.08843994140625,39.79999923706055,327950.34375,4689229.0,19,T,4
1665531168.8765073,54,1665545569,0,GPS1_Frame,42.336307525634766,-71.08843994140625,39.900001525878906,327950.59375,4689229.5,19,T,4
1665531169.8562574,55,1665545570,0,GPS1_Frame,42.33631134033203,-71.08843231201172,39.900001525878906,327950.875,4689230.0,19,T,4
1665531170.87974,56,1665545571,0,GPS1_Frame,42.3363151550293,-71.08843231201172,39.79999923706055,327951.1875,4689230.0,19,T,4
1665531171.8651423,57,1665545572,0,GPS1_Frame,42.3363151550293,-71.08842468261719,39.900001525878906,327951.4375,4689230.5,19,T,4
1665531172.87434,58,1665545573,0,GPS1_Frame,42.33631896972656,-71.08842468261719,39.900001525878906,327951.9375,4689230.5,19,T,4
1665531173.8677983,59,1665545574,0,GPS1_Frame,42.33632278442383,-71.08841705322266,39.900001525878906,327952.375,4689231.0,19,T,4
1665531174.8656077,60,1665545575,0,GPS1_Frame,42.33632278442383,-71.08840942382812,39.79999923706055,327952.75,4689231.0,19,T,4
1665531175.861122,61,1665545576,0,GPS1_Frame,42.33632278442383,-71.08840942382812,39.79999923706055,327953.21875,4689231.5,19,T,4
1665531176.8788667,62,1665545577,0,GPS1_Frame,42.336326599121094,-71.0884017944336,39.900001525878906,327953.625,4689231.5,19,T,4
1665531177.8566785,63,1665545578,0,GPS1_Frame,42.33633041381836,-71.0884017944336,39.900001525878906,327953.96875,4689231.5,19,T,4
1665531178.8851907,64,1665545579,0,GPS1_Frame,42.33633041381836,-71.08839416503906,39.900001525878906,327954.25,4689232.0,19,T,4
1665531179.8632147,65,1665545580,0,GPS1_Frame,42.33633804321289,-71.08839416503906,39.900001525878906,327954.09375,4689232.5,19,T,4
1665531180.8686662,66,1665545581,0,GPS1_Frame,42.33633804321289,-71.0884017944336,39.900001525878906,327953.75,4689233.0,19,T,4
1665531181.8517296,67,1665545582,0,GPS1_Frame,42.336341857910156,-71.0884017944336,40.0,327953.4375,4689233.0,19,T,4
1665531182.8792286,68,1665545583,0,GPS1_Frame,42.33634567260742,-71.08840942382812,39.900001525878906,327953.125,4689233.5,19,T,4
1665531183.85946,69,1665545584,0,GPS1_Frame,42.33634948730469,-71.08841705322266,39.900001525878906,327952.75,4689234.0,19,T,4
1665531184.8736784,70,1665545585,0,GPS1_Frame,42.33635330200195,-71.08841705322266,39.900001525878906,327952.40625,4689234.5,19,T,4
1665531185.8713326,71,1665545586,0,GPS1_Frame,42.33635330200195,-71.08842468261719,39.900001525878906,327952.125,4689234.5,19,T,4
1665531186.8776958,72,1665545587,0,GPS1_Frame,42.33635711669922,-71.08842468261719,39.900001525878906,327951.8125,4689235.0,19,T,4
1665531187.8595304,73,1665545588,0,GPS1_Frame,42.336360931396484,-71.08843231201172,40.0,327951.4375,4689235.5,19,T,4
1665531188.8886185,74,1665545589,0,GPS1_Frame,42.33636474609375,-71.08843231201172,40.0,327951.125,4689235.5,19,T,4
1665531189.869617,75,1665545590,0,GPS1_Frame,42.33636474609375,-71.08843994140625,40.0,327950.8125,4689236.0,19,T,4
1665531190.8759038,76,1665545591,0,GPS1_Frame,42.336368560791016,-71.08843994140625,40.0,327950.46875,4689236.0,19,T,4
1665531191.8667243,77,1665545592,0,GPS1_Frame,42.33637237548828,-71.08844757080078,40.0,327950.1875,4689236.5,19,T,4
1665531192.895011,78,1665545593,0,GPS1_Frame,42.33637619018555,-71.08844757080078,40.0,327949.8125,4689237.0,19,T,4
1665531193.851381,79,1665545594,0,GPS1_Frame,42.33637619018555,-71.08845520019531,40.0,327949.4375,4689237.0,19,T,4
1665531194.875891,80,1665545595,0,GPS1_Frame,42.33638000488281,-71.08845520019531,40.0,327949.09375,4689237.5,19,T,4
1665531195.8620548,81,1665545596,0,GPS1_Frame,42.33638381958008,-71.08846282958984,40.0,327948.71875,4689238.0,19,T,4
1665531196.866876,82,1665545597,0,GPS1_Frame,42.336387634277344,-71.08847045898438,40.0,327948.34375,4689238.0,19,T,4
1665531197.8630474,83,1665545598,0,GPS1_Frame,42.33639144897461,-71.08847045898438,40.0,327948.0625,4689238.5,19,T,4
1665531198.8665023,84,1665545599,0,GPS1_Frame,42.336395263671875,-71.0884780883789,40.0,327947.6875,4689239.0,19,T,4
1665531199.85853,85,1665545600,0,GPS1_Frame,42.336395263671875,-71.0884780883789,40.0,327947.28125,4689239.5,19,T,4
1665531200.87549,86,1665545601,0,GPS1_Frame,42.33639907836914,-71.08848571777344,40.0,327947.0,4689239.5,19,T,4
1665531201.862099,87,1665545602,0,GPS1_Frame,42.336402893066406,-71.08849334716797,40.0,327946.625,4689240.0,19,T,4
1665531202.8727486,88,1665545603,0,GPS1_Frame,42.336402893066406,-71.08849334716797,40.0,327946.34375,4689240.5,19,T,4
1665531203.8654802,89,1665545604,0,GPS1_Frame,42.33640670776367,-71.08849334716797,40.0,327946.21875,4689240.5,19,T,4
1665531204.8712246,90,1665545605,0,GPS1_Frame,42.33640670776367,-71.0885009765625,40.0,327946.0,4689240.5,19,T,4
1665531205.8600054,91,1665545606,0,GPS1_Frame,42.33640670776367,-71.0885009765625,40.0,327945.8125,4689240.5,19,T,4
1665531206.8900976,92,1665545607,0,GPS1_Frame,42.33640670776367,-71.0885009765625,40.0,327945.59375,4689240.5,19,T,4
1665531207.8613286,93,1665545608,0,GPS1_Frame,42.336402893066406,-71.08850860595703,40.0,327945.375,4689240.0,19,T,4
1665531208.8830552,94,1665545609,0,GPS1_Frame,42.336395263671875,-71.08850860595703,40.0,327945.03125,4689239.5,19,T,4
1665531209.8666081,95,1665545610,0,GPS1_Frame,42.336395263671875,-71.08851623535156,40.0,327944.6875,4689239.0,19,T,4
1665531210.8798532,96,1665545611,0,GPS1_Frame,42.33639144897461,-71.08851623535156,40.0,327944.375,4689238.5,19,T,4
1665531211.8721685,97,1665545612,0,GPS1_Frame,42.336387634277344,-71.0885238647461,40.0,327944.0,4689238.5,19,T,4
1665531212.8695974,98,1665545613,0,GPS1_Frame,42.33638381958008,-71.0885238647461,40.0,327943.65625,4689238.0,19,T,4
1665531213.8729384,99,1665545614,0,GPS1_Frame,42.33638000488281,-71.08853149414062,40.0,327943.25,4689237.5,19,T,4
1665531214.8860383,100,1665545615,0,GPS1_Frame,42.33637619018555,-71.08853149414062,40.0,327942.9375,4689237.5,19,T,4
1665531215.8794708,101,1665545616,0,GPS1_Frame,42.33637237548828,-71.08853912353516,40.0,327942.59375,4689237.0,19,T,4
1665531216.8804698,102,1665545617,0,GPS1_Frame,42.33637237548828,-71.08853912353516,39.900001525878906,327942.34375,4689236.5,19,T,4
1665531217.8696892,103,1665545618,0,GPS1_Frame,42.336368560791016,-71.08854675292969,39.900001525878906,327942.125,4689236.5,19,T,4
1665531218.8988118,104,1665545619,0,GPS1_Frame,42.33636474609375,-71.08854675292969,39.900001525878906,327941.90625,4689236.0,19,T,4
1665531219.8763766,105,1665545620,0,GPS1_Frame,42.33636474609375,-71.08854675292969,39.900001525878906,327941.625,4689236.0,19,T,4
1665531220.8862453,106,1665545621,0,GPS1_Frame,42.336360931396484,-71.08855438232422,39.900001525878906,327941.375,4689235.5,19,T,4
1665531221.864849,107,1665545622,0,GPS1_Frame,42.33635711669922,-71.08855438232422,39.900001525878906,327941.125,4689235.5,19,T,4
1665531222.8957303,108,1665545623,0,GPS1_Frame,42.33635330200195,-71.08855438232422,39.900001525878906,327940.90625,4689235.0,19,T,4
1665531223.867007,109,1665545624,0,GPS1_Frame,42.33635330200195,-71.08856201171875,39.900001525878906,327940.5,4689234.5,19,T,4
1665531224.8819537,110,1665545625,0,GPS1_Frame,42.33634948730469,-71.08856964111328,39.79999923706055,327940.125,4689234.5,19,T,4
1665531225.870139,111,1665545626,0,GPS1_Frame,42.33634567260742,-71.08856964111328,39.79999923706055,327939.84375,4689234.0,19,T,4
1665531226.8701336,112,1665545627,0,GPS1_Frame,42.336341857910156,-71.08857727050781,39.79999923706055,327939.53125,4689233.5,19,T,4
1665531227.8733518,113,1665545628,0,GPS1_Frame,42.336341857910156,-71.08857727050781,39.79999923706055,327939.28125,4689233.5,19,T,4
1665531228.8763082,114,1665545629,0,GPS1_Frame,42.33633804321289,-71.08857727050781,39.79999923706055,327938.9375,4689233.0,19,T,4
1665531229.8543973,115,1665545630,0,GPS1_Frame,42.336334228515625,-71.08858489990234,39.79999923706055,327938.59375,4689232.5,19,T,4
1665531230.8805413,116,1665545631,0,GPS1_Frame,42.33633041381836,-71.08858489990234,39.900001525878906,327938.28125,4689232.5,19,T,4
1665531231.8638365,117,1665545632,0,GPS1_Frame,42.336326599121094,-71.08859252929688,39.79999923706055,327937.9375,4689232.0,19,T,4
1665531232.8803427,118,1665545633,0,GPS1_Frame,42.336326599121094,-71.08859252929688,39.79999923706055,327937.75,4689231.5,19,T,4
1665531233.861885,119,1665545634,0,GPS1_Frame,42.33632278442383,-71.0886001586914,39.900001525878906,327937.40625,4689231.5,19,T,4
1665531234.873867,120,1665545635,0,GPS1_Frame,42.33631896972656,-71.0886001586914,39.79999923706055,327937.125,4689231.0,19,T,4
1665531235.8554177,121,1665545636,0,GPS1_Frame,42.3363151550293,-71.08860778808594,39.70000076293945,327936.71875,4689230.5,19,T,4
1665531236.8824503,122,1665545637,0,GPS1_Frame,42.33631134033203,-71.08861541748047,39.70000076293945,327936.34375,4689230.5,19,T,4
1665531237.8579993,123,1665545638,0,GPS1_Frame,42.33631134033203,-71.08861541748047,39.599998474121094,327936.125,4689230.0,19,T,4
1665531238.8772786,124,1665545639,0,GPS1_Frame,42.336307525634766,-71.08861541748047,39.599998474121094,327935.78125,4689230.0,19,T,4
1665531239.8640628,125,1665545640,0,GPS1_Frame,42.3363037109375,-71.088623046875,39.5,327935.5625,4689229.5,19,T,4
1665531240.8670988,126,1665545641,0,GPS1_Frame,42.3363037109375,-71.088623046875,39.5,327935.25,4689229.0,19,T,4
1665531241.865358,127,1665545642,0,GPS1_Frame,42.336299896240234,-71.08863067626953,39.5,327934.96875,4689229.0,19,T,4
1665531242.8836315,128,1665545643,0,GPS1_Frame,42.33629608154297,-71.08863067626953,39.400001525878906,327934.59375,4689228.5,19,T,4
1665531243.8564866,129,1665545644,0,GPS1_Frame,42.3362922668457,-71.08863830566406,39.400001525878906,327934.25,4689228.5,19,T,4
1665531244.86613,130,1665545645,0,GPS1_Frame,42.33628845214844,-71.08863830566406,39.400001525878906,327933.9375,4689228.0,19,T,4
1665531245.8670096,131,1665545646,0,GPS1_Frame,42.33628845214844,-71.0886459350586,39.29999923706055,327933.59375,4689227.5,19,T,4
1665531246.8825464,132,1665545647,0,GPS1_Frame,42.33628463745117,-71.0886459350586,39.29999923706055,327933.34375,4689227.5,19,T,4
1665531247.8775911,133,1665545648,0,GPS1_Frame,42.336280822753906,-71.08865356445312,39.29999923706055,327933.03125,4689227.0,19,T,4
1665531248.8831248,134,1665545649,0,GPS1_Frame,42.33627700805664,-71.08865356445312,39.20000076293945,327932.75,4689226.5,19,T,4
1665531249.8849907,135,1665545650,0,GPS1_Frame,42.33627700805664,-71.08865356445312,39.20000076293945,327932.46875,4689226.5,19,T,4
1665531250.8820658,136,1665545651,0,GPS1_Frame,42.336273193359375,-71.08866119384766,39.20000076293945,327932.1875,4689226.0,19,T,4
1665531251.8707836,137,1665545652,0,GPS1_Frame,42.33626937866211,-71.08866119384766,39.099998474121094,327931.875,4689225.5,19,T,4
1665531252.878126,138,1665545653,0,GPS1_Frame,42.336265563964844,-71.08866882324219,39.20000076293945,327931.65625,4689225.5,19,T,4
1665531253.8662128,139,1665545654,0,GPS1_Frame,42.336265563964844,-71.08866882324219,39.20000076293945,327931.5,4689225.0,19,T,4
1665531254.886767,140,1665545655,0,GPS1_Frame,42.33626174926758,-71.08866882324219,39.20000076293945,327931.1875,4689225.0,19,T,4
1665531255.8557837,141,1665545656,0,GPS1_Frame,42.33626174926758,-71.08867645263672,39.20000076293945,327930.9375,4689224.5,19,T,4
1665531256.8872206,142,1665545657,0,GPS1_Frame,42.33625793457031,-71.08867645263672,39.20000076293945,327930.78125,4689224.5,19,T,4
1665531257.8737593,143,1665545658,0,GPS1_Frame,42.33625793457031,-71.08867645263672,39.099998474121094,327930.5625,4689224.5,19,T,4
1665531258.8695018,144,1665545659,0,GPS1_Frame,42.33625411987305,-71.08868408203125,39.20000076293945,327930.25,4689224.0,19,T,4
1665531259.8633478,145,1665545660,0,GPS1_Frame,42.33625411987305,-71.08869171142578,39.099998474121094,327929.875,4689224.0,19,T,4
1665531260.8830204,146,1665545661,0,GPS1_Frame,42.33625030517578,-71.08869171142578,39.099998474121094,327929.53125,4689223.5,19,T,4
1665531261.857199,147,1665545662,0,GPS1_Frame,42.33625030517578,-71.08869934082031,39.099998474121094,327929.15625,4689223.5,19,T,4
1665531262.8900619,148,1665545663,0,GPS1_Frame,42.336246490478516,-71.08869934082031,39.099998474121094,327928.875,4689223.0,19,T,4
1665531263.9216847,149,1665545664,0,GPS1_Frame,42.33624267578125,-71.08870697021484,39.0,327928.625,4689223.0,19,T,4
1665531264.9708412,150,1665545665,0,GPS1_Frame,42.33624267578125,-71.08870697021484,39.0,327928.40625,4689222.5,19,T,4
1665531265.9668162,151,1665545666,0,GPS1_Frame,42.336238861083984,-71.08870697021484,39.0,327928.09375,4689222.5,19,T,4
1665531266.9997983,152,1665545667,0,GPS1_Frame,42.33623504638672,-71.08870697021484,39.0,327928.03125,4689222.0,19,T,4
1665531268.002379,153,1665545668,0,GPS1_Frame,42.33623123168945,-71.08870697021484,39.0,327928.25,4689221.5,19,T,4
1665531269.0344841,154,1665545669,0,GPS1_Frame,42.33622741699219,-71.08870697021484,39.0,327928.53125,4689221.0,19,T,4
1665531270.0299852,155,1665545670,0,GPS1_Frame,42.33622741699219,-71.08869934082031,38.900001525878906,327928.875,4689221.0,19,T,4
1665531271.0432189,156,1665545671,0,GPS1_Frame,42.33622360229492,-71.08869171142578,38.599998474121094,327929.25,4689220.5,19,T,2
1665531272.0280185,157,1665545672,0,GPS1_Frame,42.336219787597656,-71.08869171142578,38.900001525878906,327929.46875,4689220.0,19,T,4
1665531273.0710557,158,1665545673,0,GPS1_Frame,42.33621597290039,-71.08869171142578,38.900001525878906,327929.78125,4689220.0,19,T,4
1665531274.061337,159,1665545674,0,GPS1_Frame,42.33621597290039,-71.08868408203125,38.900001525878906,327930.125,4689219.5,19,T,4
1665531275.080202,160,1665545675,0,GPS1_Frame,42.336212158203125,-71.08867645263672,38.900001525878906,327930.4375,4689219.0,19,T,4
1665531276.0783062,161,1665545676,0,GPS1_Frame,42.33620834350586,-71.08867645263672,38.900001525878906,327930.65625,4689219.0,19,T,4
1665531277.0958464,162,1665545677,0,GPS1_Frame,42.336204528808594,-71.08867645263672,38.900001525878906,327931.03125,4689218.5,19,T,4
1665531278.0816386,163,1665545678,0,GPS1_Frame,42.33620071411133,-71.08866882324219,38.900001525878906,327931.34375,4689218.0,19,T,4
1665531279.1084964,164,1665545679,0,GPS1_Frame,42.33620071411133,-71.08866119384766,38.900001525878906,327931.65625,4689218.0,19,T,4
1665531280.08437,165,1665545680,0,GPS1_Frame,42.33619689941406,-71.08866119384766,38.900001525878906,327931.96875,4689217.5,19,T,4
1665531281.1071014,166,1665545681,0,GPS1_Frame,42.3361930847168,-71.08866119384766,38.900001525878906,327932.1875,4689217.5,19,T,4
1665531282.0978162,167,1665545682,0,GPS1_Frame,42.3361930847168,-71.08865356445312,39.0,327932.34375,4689217.0,19,T,4
1665531283.1186614,168,1665545683,0,GPS1_Frame,42.33618927001953,-71.08865356445312,39.0,327932.59375,4689216.5,19,T,4
1665531284.0941868,169,1665545684,0,GPS1_Frame,42.336185455322266,-71.08865356445312,38.900001525878906,327932.8125,4689216.5,19,T,4
1665531285.1223454,170,1665545685,0,GPS1_Frame,42.336185455322266,-71.0886459350586,38.900001525878906,327933.0625,4689216.0,19,T,4
1665531286.0997636,171,1665545686,0,GPS1_Frame,42.336181640625,-71.0886459350586,38.900001525878906,327933.375,4689216.0,19,T,4
1665531287.142655,172,1665545687,0,GPS1_Frame,42.336177825927734,-71.08863830566406,38.900001525878906,327933.6875,4689215.5,19,T,4
1665531288.110247,173,1665545688,0,GPS1_Frame,42.336177825927734,-71.08863830566406,38.79999923706055,327933.96875,4689215.5,19,T,4
1665531289.1180382,174,1665545689,0,GPS1_Frame,42.33617401123047,-71.08863067626953,38.900001525878906,327934.40625,4689215.0,19,T,4
1665531290.1035633,175,1665545690,0,GPS1_Frame,42.3361701965332,-71.08863067626953,38.900001525878906,327934.6875,4689214.5,19,T,4
1665531291.1305315,176,1665545691,0,GPS1_Frame,42.3361701965332,-71.088623046875,38.900001525878906,327935.09375,4689214.5,19,T,4
1665531292.1015077,177,1665545692,0,GPS1_Frame,42.33616638183594,-71.08861541748047,38.900001525878906,327935.59375,4689214.0,19,T,4
1665531293.115315,178,1665545693,0,GPS1_Frame,42.33616638183594,-71.08860778808594,38.79999923706055,327936.125,4689214.0,19,T,4
1665531294.096676,179,1665545694,0,GPS1_Frame,42.3361701965332,-71.08860778808594,38.900001525878906,327936.5625,4689214.5,19,T,4
1665531295.1163206,180,1665545695,0,GPS1_Frame,42.3361701965332,-71.0886001586914,38.79999923706055,327936.875,4689214.5,19,T,4
1665531296.1107202,181,1665545696,0,GPS1_Frame,42.33617401123047,-71.0886001586914,38.900001525878906,327937.1875,4689215.0,19,T,4
1665531297.1154957,182,1665545697,0,GPS1_Frame,42.336177825927734,-71.08859252929688,38.900001525878906,327937.5,4689215.0,19,T,4
1665531298.0981243,183,1665545698,0,GPS1_Frame,42.336177825927734,-71.08859252929688,38.900001525878906,327937.75,4689215.5,19,T,4
1665531299.1175132,184,1665545699,0,GPS1_Frame,42.336181640625,-71.08858489990234,38.900001525878906,327938.03125,4689215.5,19,T,4
1665531300.118648,185,1665545700,0,GPS1_Frame,42.336181640625,-71.08858489990234,38.900001525878906,327938.21875,4689216.0,19,T,4
1665531301.1144922,186,1665545701,0,GPS1_Frame,42.336185455322266,-71.08858489990234,39.0,327938.46875,4689216.0,19,T,4
1665531302.110259,187,1665545702,0,GPS1_Frame,42.336185455322266,-71.08857727050781,38.900001525878906,327938.71875,4689216.5,19,T,4
1665531303.137485,188,1665545703,0,GPS1_Frame,42.33618927001953,-71.08857727050781,39.0,327938.9375,4689216.5,19,T,4
1665531304.1110508,189,1665545704,0,GPS1_Frame,42.33618927001953,-71.08856964111328,39.0,327939.25,4689216.5,19,T,4
1665531305.1195393,190,1665545705,0,GPS1_Frame,42.3361930847168,-71.08856964111328,39.0,327939.5625,4689217.0,19,T,4
